Month,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,MeanValue,DateTime,Train
2006-06-01,61901,10707,Yonkers,NY,New York,Westchester,8312,645400.0,2006-06-01,HUDSON
2006-06-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,671300.0,2006-06-01,HUDSON
2006-06-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,1066400.0,2006-06-01,HARLEM
2006-06-01,61879,10589,Somers,NY,New York,Westchester,8588,512400.0,2006-06-01,missing
2006-06-01,61903,10709,Eastchester,NY,New York,Westchester,8767,680600.0,2006-06-01,missing
2006-06-01,61845,10536,Somers,NY,New York,Westchester,8775,774700.0,2006-06-01,missing
2006-06-01,61890,10604,White Plains,NY,New York,Westchester,8873,665600.0,2006-06-01,HARLEM
2006-06-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,807300.0,2006-06-01,missing
2006-06-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,426600.0,2006-06-01,missing
2006-06-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,678400.0,2006-06-01,HUDSON
2006-06-01,61836,10523,Elmsford,NY,New York,Westchester,9210,515400.0,2006-06-01,missing
2006-06-01,61843,10533,Irvington,NY,New York,Westchester,9586,821200.0,2006-06-01,HUDSON
2006-06-01,61820,10504,North Castle,NY,New York,Westchester,9724,1291200.0,2006-06-01,missing
2006-06-01,61854,10547,Yorktown,NY,New York,Westchester,9801,431400.0,2006-06-01,missing
2006-06-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,743700.0,2006-06-01,missing
2006-06-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,578500.0,2006-06-01,missing
2006-06-01,61883,10595,Valhalla,NY,New York,Westchester,10472,596900.0,2006-06-01,HARLEM
2006-06-01,61822,10506,Bedford,NY,New York,Westchester,10568,1192200.0,2006-06-01,missing
2006-06-01,61823,10507,Bedford,NY,New York,Westchester,10578,628200.0,2006-06-01,missing
2006-06-01,61818,10502,Ardsley,NY,New York,Westchester,10759,667300.0,2006-06-01,missing
2006-06-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,1095500.0,2006-06-01,missing
2006-06-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,565100.0,2006-06-01,HARLEM
2006-06-01,61863,10560,North Salem,NY,New York,Westchester,11464,596400.0,2006-06-01,missing
2006-06-01,61882,10594,Thornwood,NY,New York,Westchester,11644,654300.0,2006-06-01,missing
2006-06-01,61878,10588,Somers,NY,New York,Westchester,13069,443300.0,2006-06-01,missing
2006-06-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,297800.0,2006-06-01,missing
2006-06-01,61872,10577,Purchase,NY,New York,Westchester,13382,1783100.0,2006-06-01,missing
2006-06-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,571200.0,2006-06-01,HARLEM
2006-06-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,632700.0,2006-06-01,HARLEM
2006-06-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,736700.0,2006-06-01,missing
2006-06-01,61817,10501,Somers,NY,New York,Westchester,14621,728700.0,2006-06-01,missing
2006-07-01,61895,10701,Yonkers,NY,New York,Westchester,275,492600.0,2006-07-01,HUDSON
2006-07-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,965700.0,2006-07-01,HARLEM
2006-07-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,567900.0,2006-07-01,NEWHAVEN
2006-07-01,61899,10705,Yonkers,NY,New York,Westchester,2384,508500.0,2006-07-01,HUDSON
2006-07-01,61870,10573,Port Chester,NY,New York,Westchester,2897,650500.0,2006-07-01,NEWHAVEN
2006-07-01,61898,10704,Yonkers,NY,New York,Westchester,3165,469100.0,2006-07-01,HUDSON
2006-07-01,61864,10562,Ossining,NY,New York,Westchester,3473,503300.0,2006-07-01,HUDSON
2006-07-01,61904,10710,Yonkers,NY,New York,Westchester,4126,545400.0,2006-07-01,HUDSON
2006-07-01,61886,10598,Yorktown,NY,New York,Westchester,4137,507100.0,2006-07-01,missing
2006-07-01,61902,10708,Eastchester,NY,New York,Westchester,4470,888700.0,2006-07-01,missing
2006-07-01,61865,10566,Peekskill,NY,New York,Westchester,4580,373900.0,2006-07-01,HUDSON
2006-07-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,645800.0,2006-07-01,missing
2006-07-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,599600.0,2006-07-01,missing
2006-07-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,765400.0,2006-07-01,NEWHAVEN
2006-07-01,61891,10605,White Plains,NY,New York,Westchester,5843,786300.0,2006-07-01,HARLEM
2006-07-01,61897,10703,Yonkers,NY,New York,Westchester,5850,451300.0,2006-07-01,HUDSON
2006-07-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,682700.0,2006-07-01,NEWHAVEN
2006-07-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,552500.0,2006-07-01,missing
2006-07-01,61847,10538,Larchmont,NY,New York,Westchester,6435,1033400.0,2006-07-01,NEWHAVEN
2006-07-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,445600.0,2006-07-01,missing
2006-07-01,61875,10580,Rye,NY,New York,Westchester,6626,1415000.0,2006-07-01,NEWHAVEN
2006-07-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,800100.0,2006-07-01,HARLEM
2006-07-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,620100.0,2006-07-01,HARLEM
2006-07-01,61892,10606,White Plains,NY,New York,Westchester,7268,605100.0,2006-07-01,HARLEM
2006-07-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,555100.0,2006-07-01,missing
2006-07-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,799400.0,2006-07-01,NEWHAVEN
2006-07-01,61840,10528,Harrison,NY,New York,Westchester,7979,1211300.0,2006-07-01,NEWHAVEN
2006-07-01,61907,10803,Pelham,NY,New York,Westchester,8106,850200.0,2006-07-01,NEWHAVEN
2006-07-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,673200.0,2006-07-01,HARLEM
2006-07-01,61901,10707,Yonkers,NY,New York,Westchester,8312,645200.0,2006-07-01,HUDSON
2006-07-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,666600.0,2006-07-01,HUDSON
2006-07-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,1062700.0,2006-07-01,HARLEM
2006-07-01,61879,10589,Somers,NY,New York,Westchester,8588,512200.0,2006-07-01,missing
2006-07-01,61903,10709,Eastchester,NY,New York,Westchester,8767,679000.0,2006-07-01,missing
2006-07-01,61845,10536,Somers,NY,New York,Westchester,8775,775400.0,2006-07-01,missing
2006-07-01,61890,10604,White Plains,NY,New York,Westchester,8873,663200.0,2006-07-01,HARLEM
2006-07-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,798900.0,2006-07-01,missing
2006-07-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,426500.0,2006-07-01,missing
2006-07-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,664300.0,2006-07-01,HUDSON
2006-07-01,61836,10523,Elmsford,NY,New York,Westchester,9210,512900.0,2006-07-01,missing
2006-07-01,61843,10533,Irvington,NY,New York,Westchester,9586,820100.0,2006-07-01,HUDSON
2006-07-01,61820,10504,North Castle,NY,New York,Westchester,9724,1294300.0,2006-07-01,missing
2006-07-01,61854,10547,Yorktown,NY,New York,Westchester,9801,426900.0,2006-07-01,missing
2006-07-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,746700.0,2006-07-01,missing
2006-07-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,577100.0,2006-07-01,missing
2006-07-01,61883,10595,Valhalla,NY,New York,Westchester,10472,595900.0,2006-07-01,HARLEM
2006-07-01,61822,10506,Bedford,NY,New York,Westchester,10568,1198500.0,2006-07-01,missing
2006-07-01,61823,10507,Bedford,NY,New York,Westchester,10578,627100.0,2006-07-01,missing
2006-07-01,61818,10502,Ardsley,NY,New York,Westchester,10759,664400.0,2006-07-01,missing
2006-07-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,1096900.0,2006-07-01,missing
2006-07-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,563600.0,2006-07-01,HARLEM
2006-07-01,61863,10560,North Salem,NY,New York,Westchester,11464,593400.0,2006-07-01,missing
2006-07-01,61882,10594,Thornwood,NY,New York,Westchester,11644,648700.0,2006-07-01,missing
2006-07-01,61878,10588,Somers,NY,New York,Westchester,13069,436900.0,2006-07-01,missing
2006-07-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,297600.0,2006-07-01,missing
2006-07-01,61872,10577,Purchase,NY,New York,Westchester,13382,1780200.0,2006-07-01,missing
2006-07-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,564400.0,2006-07-01,HARLEM
2006-07-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,633100.0,2006-07-01,HARLEM
2006-07-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,732300.0,2006-07-01,missing
2006-07-01,61817,10501,Somers,NY,New York,Westchester,14621,726800.0,2006-07-01,missing
2006-08-01,61895,10701,Yonkers,NY,New York,Westchester,275,494600.0,2006-08-01,HUDSON
2006-08-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,968000.0,2006-08-01,HARLEM
2006-08-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,568800.0,2006-08-01,NEWHAVEN
2006-08-01,61899,10705,Yonkers,NY,New York,Westchester,2384,510600.0,2006-08-01,HUDSON
2006-08-01,61870,10573,Port Chester,NY,New York,Westchester,2897,648900.0,2006-08-01,NEWHAVEN
2006-08-01,61898,10704,Yonkers,NY,New York,Westchester,3165,467100.0,2006-08-01,HUDSON
2006-08-01,61864,10562,Ossining,NY,New York,Westchester,3473,502400.0,2006-08-01,HUDSON
2006-08-01,61904,10710,Yonkers,NY,New York,Westchester,4126,548200.0,2006-08-01,HUDSON
2006-08-01,61886,10598,Yorktown,NY,New York,Westchester,4137,503200.0,2006-08-01,missing
2006-08-01,61902,10708,Eastchester,NY,New York,Westchester,4470,887200.0,2006-08-01,missing
2006-08-01,61865,10566,Peekskill,NY,New York,Westchester,4580,373800.0,2006-08-01,HUDSON
2006-08-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,644900.0,2006-08-01,missing
2006-08-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,598700.0,2006-08-01,missing
2006-08-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,763300.0,2006-08-01,NEWHAVEN
2006-08-01,61891,10605,White Plains,NY,New York,Westchester,5843,785500.0,2006-08-01,HARLEM
2006-08-01,61897,10703,Yonkers,NY,New York,Westchester,5850,448000.0,2006-08-01,HUDSON
2006-08-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,677200.0,2006-08-01,NEWHAVEN
2006-08-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,548600.0,2006-08-01,missing
2006-08-01,61847,10538,Larchmont,NY,New York,Westchester,6435,1028000.0,2006-08-01,NEWHAVEN
2006-08-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,442300.0,2006-08-01,missing
2006-08-01,61875,10580,Rye,NY,New York,Westchester,6626,1422600.0,2006-08-01,NEWHAVEN
2006-08-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,799400.0,2006-08-01,HARLEM
2006-08-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,621900.0,2006-08-01,HARLEM
2006-08-01,61892,10606,White Plains,NY,New York,Westchester,7268,606100.0,2006-08-01,HARLEM
2006-08-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,553400.0,2006-08-01,missing
2006-08-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,803400.0,2006-08-01,NEWHAVEN
2006-08-01,61840,10528,Harrison,NY,New York,Westchester,7979,1196300.0,2006-08-01,NEWHAVEN
2006-08-01,61907,10803,Pelham,NY,New York,Westchester,8106,844400.0,2006-08-01,NEWHAVEN
2006-08-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,671500.0,2006-08-01,HARLEM
2006-08-01,61901,10707,Yonkers,NY,New York,Westchester,8312,645900.0,2006-08-01,HUDSON
2006-08-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,662100.0,2006-08-01,HUDSON
2006-08-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,1056200.0,2006-08-01,HARLEM
2006-08-01,61879,10589,Somers,NY,New York,Westchester,8588,512100.0,2006-08-01,missing
2006-08-01,61903,10709,Eastchester,NY,New York,Westchester,8767,677100.0,2006-08-01,missing
2006-08-01,61845,10536,Somers,NY,New York,Westchester,8775,777200.0,2006-08-01,missing
2006-08-01,61890,10604,White Plains,NY,New York,Westchester,8873,662600.0,2006-08-01,HARLEM
2006-08-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,791900.0,2006-08-01,missing
2006-08-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,426600.0,2006-08-01,missing
2006-08-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,651700.0,2006-08-01,HUDSON
2006-08-01,61836,10523,Elmsford,NY,New York,Westchester,9210,509500.0,2006-08-01,missing
2006-08-01,61843,10533,Irvington,NY,New York,Westchester,9586,820300.0,2006-08-01,HUDSON
2006-08-01,61820,10504,North Castle,NY,New York,Westchester,9724,1291200.0,2006-08-01,missing
2006-08-01,61854,10547,Yorktown,NY,New York,Westchester,9801,422200.0,2006-08-01,missing
2006-08-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,748600.0,2006-08-01,missing
2006-08-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,575800.0,2006-08-01,missing
2006-08-01,61883,10595,Valhalla,NY,New York,Westchester,10472,596400.0,2006-08-01,HARLEM
2006-08-01,61822,10506,Bedford,NY,New York,Westchester,10568,1196800.0,2006-08-01,missing
2006-08-01,61823,10507,Bedford,NY,New York,Westchester,10578,626000.0,2006-08-01,missing
2006-08-01,61818,10502,Ardsley,NY,New York,Westchester,10759,661600.0,2006-08-01,missing
2006-08-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,1096600.0,2006-08-01,missing
2006-08-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,562700.0,2006-08-01,HARLEM
2006-08-01,61863,10560,North Salem,NY,New York,Westchester,11464,590900.0,2006-08-01,missing
2006-08-01,61882,10594,Thornwood,NY,New York,Westchester,11644,643800.0,2006-08-01,missing
2006-08-01,61878,10588,Somers,NY,New York,Westchester,13069,430000.0,2006-08-01,missing
2006-08-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,296800.0,2006-08-01,missing
2006-08-01,61872,10577,Purchase,NY,New York,Westchester,13382,1772600.0,2006-08-01,missing
2006-08-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,559800.0,2006-08-01,HARLEM
2006-08-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,637800.0,2006-08-01,HARLEM
2006-08-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,732600.0,2006-08-01,missing
2006-08-01,61817,10501,Somers,NY,New York,Westchester,14621,722900.0,2006-08-01,missing
2006-09-01,61895,10701,Yonkers,NY,New York,Westchester,275,496700.0,2006-09-01,HUDSON
2006-09-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,971800.0,2006-09-01,HARLEM
2006-09-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,570300.0,2006-09-01,NEWHAVEN
2006-09-01,61899,10705,Yonkers,NY,New York,Westchester,2384,513100.0,2006-09-01,HUDSON
2006-09-01,61870,10573,Port Chester,NY,New York,Westchester,2897,648300.0,2006-09-01,NEWHAVEN
2006-09-01,61898,10704,Yonkers,NY,New York,Westchester,3165,465700.0,2006-09-01,HUDSON
2006-09-01,61864,10562,Ossining,NY,New York,Westchester,3473,501700.0,2006-09-01,HUDSON
2006-09-01,61904,10710,Yonkers,NY,New York,Westchester,4126,551600.0,2006-09-01,HUDSON
2006-09-01,61886,10598,Yorktown,NY,New York,Westchester,4137,500500.0,2006-09-01,missing
2006-09-01,61902,10708,Eastchester,NY,New York,Westchester,4470,881400.0,2006-09-01,missing
2006-09-01,61865,10566,Peekskill,NY,New York,Westchester,4580,373200.0,2006-09-01,HUDSON
2006-09-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,645900.0,2006-09-01,missing
2006-09-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,599100.0,2006-09-01,missing
2006-09-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,759800.0,2006-09-01,NEWHAVEN
2006-09-01,61891,10605,White Plains,NY,New York,Westchester,5843,784100.0,2006-09-01,HARLEM
2006-09-01,61897,10703,Yonkers,NY,New York,Westchester,5850,445900.0,2006-09-01,HUDSON
2006-09-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,670100.0,2006-09-01,NEWHAVEN
2006-09-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,545800.0,2006-09-01,missing
2006-09-01,61847,10538,Larchmont,NY,New York,Westchester,6435,1024300.0,2006-09-01,NEWHAVEN
2006-09-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,440200.0,2006-09-01,missing
2006-09-01,61875,10580,Rye,NY,New York,Westchester,6626,1432600.0,2006-09-01,NEWHAVEN
2006-09-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,798500.0,2006-09-01,HARLEM
2006-09-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,622800.0,2006-09-01,HARLEM
2006-09-01,61892,10606,White Plains,NY,New York,Westchester,7268,607200.0,2006-09-01,HARLEM
2006-09-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,550500.0,2006-09-01,missing
2006-09-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,807700.0,2006-09-01,NEWHAVEN
2006-09-01,61840,10528,Harrison,NY,New York,Westchester,7979,1186800.0,2006-09-01,NEWHAVEN
2006-09-01,61907,10803,Pelham,NY,New York,Westchester,8106,837200.0,2006-09-01,NEWHAVEN
2006-09-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,670700.0,2006-09-01,HARLEM
2006-09-01,61901,10707,Yonkers,NY,New York,Westchester,8312,647700.0,2006-09-01,HUDSON
2006-09-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,658600.0,2006-09-01,HUDSON
2006-09-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,1048600.0,2006-09-01,HARLEM
2006-09-01,61879,10589,Somers,NY,New York,Westchester,8588,513000.0,2006-09-01,missing
2006-09-01,61903,10709,Eastchester,NY,New York,Westchester,8767,674900.0,2006-09-01,missing
2006-09-01,61845,10536,Somers,NY,New York,Westchester,8775,780100.0,2006-09-01,missing
2006-09-01,61890,10604,White Plains,NY,New York,Westchester,8873,664000.0,2006-09-01,HARLEM
2006-09-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,786800.0,2006-09-01,missing
2006-09-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,426600.0,2006-09-01,missing
2006-09-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,642900.0,2006-09-01,HUDSON
2006-09-01,61836,10523,Elmsford,NY,New York,Westchester,9210,506400.0,2006-09-01,missing
2006-09-01,61843,10533,Irvington,NY,New York,Westchester,9586,822000.0,2006-09-01,HUDSON
2006-09-01,61820,10504,North Castle,NY,New York,Westchester,9724,1285200.0,2006-09-01,missing
2006-09-01,61854,10547,Yorktown,NY,New York,Westchester,9801,418600.0,2006-09-01,missing
2006-09-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,749000.0,2006-09-01,missing
2006-09-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,575500.0,2006-09-01,missing
2006-09-01,61883,10595,Valhalla,NY,New York,Westchester,10472,597900.0,2006-09-01,HARLEM
2006-09-01,61822,10506,Bedford,NY,New York,Westchester,10568,1190400.0,2006-09-01,missing
2006-09-01,61823,10507,Bedford,NY,New York,Westchester,10578,625700.0,2006-09-01,missing
2006-09-01,61818,10502,Ardsley,NY,New York,Westchester,10759,659600.0,2006-09-01,missing
2006-09-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,1096100.0,2006-09-01,missing
2006-09-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,561700.0,2006-09-01,HARLEM
2006-09-01,61863,10560,North Salem,NY,New York,Westchester,11464,588800.0,2006-09-01,missing
2006-09-01,61882,10594,Thornwood,NY,New York,Westchester,11644,640900.0,2006-09-01,missing
2006-09-01,61878,10588,Somers,NY,New York,Westchester,13069,424400.0,2006-09-01,missing
2006-09-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,295200.0,2006-09-01,missing
2006-09-01,61872,10577,Purchase,NY,New York,Westchester,13382,1760400.0,2006-09-01,missing
2006-09-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,558100.0,2006-09-01,HARLEM
2006-09-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,646000.0,2006-09-01,HARLEM
2006-09-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,736400.0,2006-09-01,missing
2006-09-01,61817,10501,Somers,NY,New York,Westchester,14621,717900.0,2006-09-01,missing
2006-10-01,61895,10701,Yonkers,NY,New York,Westchester,275,498500.0,2006-10-01,HUDSON
2006-10-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,975800.0,2006-10-01,HARLEM
2006-10-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,572100.0,2006-10-01,NEWHAVEN
2006-10-01,61899,10705,Yonkers,NY,New York,Westchester,2384,515800.0,2006-10-01,HUDSON
2006-10-01,61870,10573,Port Chester,NY,New York,Westchester,2897,647500.0,2006-10-01,NEWHAVEN
2006-10-01,61898,10704,Yonkers,NY,New York,Westchester,3165,465400.0,2006-10-01,HUDSON
2006-10-01,61864,10562,Ossining,NY,New York,Westchester,3473,500800.0,2006-10-01,HUDSON
2006-10-01,61904,10710,Yonkers,NY,New York,Westchester,4126,555200.0,2006-10-01,HUDSON
2006-10-01,61886,10598,Yorktown,NY,New York,Westchester,4137,498700.0,2006-10-01,missing
2006-10-01,61902,10708,Eastchester,NY,New York,Westchester,4470,873000.0,2006-10-01,missing
2006-10-01,61865,10566,Peekskill,NY,New York,Westchester,4580,372300.0,2006-10-01,HUDSON
2006-10-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,648100.0,2006-10-01,missing
2006-10-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,600200.0,2006-10-01,missing
2006-10-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,756200.0,2006-10-01,NEWHAVEN
2006-10-01,61891,10605,White Plains,NY,New York,Westchester,5843,782500.0,2006-10-01,HARLEM
2006-10-01,61897,10703,Yonkers,NY,New York,Westchester,5850,445200.0,2006-10-01,HUDSON
2006-10-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,662100.0,2006-10-01,NEWHAVEN
2006-10-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,544000.0,2006-10-01,missing
2006-10-01,61847,10538,Larchmont,NY,New York,Westchester,6435,1023300.0,2006-10-01,NEWHAVEN
2006-10-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,439100.0,2006-10-01,missing
2006-10-01,61875,10580,Rye,NY,New York,Westchester,6626,1443700.0,2006-10-01,NEWHAVEN
2006-10-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,796400.0,2006-10-01,HARLEM
2006-10-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,622700.0,2006-10-01,HARLEM
2006-10-01,61892,10606,White Plains,NY,New York,Westchester,7268,608100.0,2006-10-01,HARLEM
2006-10-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,547000.0,2006-10-01,missing
2006-10-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,811300.0,2006-10-01,NEWHAVEN
2006-10-01,61840,10528,Harrison,NY,New York,Westchester,7979,1183500.0,2006-10-01,NEWHAVEN
2006-10-01,61907,10803,Pelham,NY,New York,Westchester,8106,828800.0,2006-10-01,NEWHAVEN
2006-10-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,670300.0,2006-10-01,HARLEM
2006-10-01,61901,10707,Yonkers,NY,New York,Westchester,8312,649600.0,2006-10-01,HUDSON
2006-10-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,655800.0,2006-10-01,HUDSON
2006-10-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,1040100.0,2006-10-01,HARLEM
2006-10-01,61879,10589,Somers,NY,New York,Westchester,8588,514500.0,2006-10-01,missing
2006-10-01,61903,10709,Eastchester,NY,New York,Westchester,8767,672800.0,2006-10-01,missing
2006-10-01,61845,10536,Somers,NY,New York,Westchester,8775,783400.0,2006-10-01,missing
2006-10-01,61890,10604,White Plains,NY,New York,Westchester,8873,665800.0,2006-10-01,HARLEM
2006-10-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,783300.0,2006-10-01,missing
2006-10-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,426000.0,2006-10-01,missing
2006-10-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,638000.0,2006-10-01,HUDSON
2006-10-01,61836,10523,Elmsford,NY,New York,Westchester,9210,504600.0,2006-10-01,missing
2006-10-01,61843,10533,Irvington,NY,New York,Westchester,9586,824000.0,2006-10-01,HUDSON
2006-10-01,61820,10504,North Castle,NY,New York,Westchester,9724,1279500.0,2006-10-01,missing
2006-10-01,61854,10547,Yorktown,NY,New York,Westchester,9801,416500.0,2006-10-01,missing
2006-10-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,746700.0,2006-10-01,missing
2006-10-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,575900.0,2006-10-01,missing
2006-10-01,61883,10595,Valhalla,NY,New York,Westchester,10472,599100.0,2006-10-01,HARLEM
2006-10-01,61822,10506,Bedford,NY,New York,Westchester,10568,1182200.0,2006-10-01,missing
2006-10-01,61823,10507,Bedford,NY,New York,Westchester,10578,626100.0,2006-10-01,missing
2006-10-01,61818,10502,Ardsley,NY,New York,Westchester,10759,658000.0,2006-10-01,missing
2006-10-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,1094700.0,2006-10-01,missing
2006-10-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,559900.0,2006-10-01,HARLEM
2006-10-01,61863,10560,North Salem,NY,New York,Westchester,11464,586700.0,2006-10-01,missing
2006-10-01,61882,10594,Thornwood,NY,New York,Westchester,11644,639600.0,2006-10-01,missing
2006-10-01,61878,10588,Somers,NY,New York,Westchester,13069,420500.0,2006-10-01,missing
2006-10-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,292500.0,2006-10-01,missing
2006-10-01,61872,10577,Purchase,NY,New York,Westchester,13382,1746500.0,2006-10-01,missing
2006-10-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,558500.0,2006-10-01,HARLEM
2006-10-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,654800.0,2006-10-01,HARLEM
2006-10-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,740000.0,2006-10-01,missing
2006-10-01,61817,10501,Somers,NY,New York,Westchester,14621,712600.0,2006-10-01,missing
2006-11-01,61895,10701,Yonkers,NY,New York,Westchester,275,498900.0,2006-11-01,HUDSON
2006-11-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,978900.0,2006-11-01,HARLEM
2006-11-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,573400.0,2006-11-01,NEWHAVEN
2006-11-01,61899,10705,Yonkers,NY,New York,Westchester,2384,517700.0,2006-11-01,HUDSON
