Month,RegionName,lower,upper,predicted
2019-05-01,10804,666755.7737015631,838572.4858575648,752664.129779564
2019-05-01,10528,939009.8369244777,1595026.2937149394,1267018.0653197085
2019-05-01,10803,864544.2854207607,1222522.0624519512,1043533.173936356
2019-05-01,10570,558754.3797319145,784049.5008765585,671401.9403042365
2019-05-01,10707,572413.4382515049,748725.7123115598,660569.5752815324
2019-05-01,10522,642269.62655392,876192.3721143311,759230.9993341255
2019-05-01,10514,777473.8934527647,1243271.9113616054,1010372.902407185
2019-05-01,10589,389327.1146486554,508445.89025861176,448886.5024536336
2019-05-01,10709,603409.687020113,816600.3717080839,710005.0293640984
2019-05-01,10536,570194.6251185278,777067.5612442691,673631.0931813985
2019-05-01,10604,626785.6026300455,813225.1956189522,720005.3991244988
2019-05-01,10510,683045.7475032336,925975.5241503797,804510.6358268067
2019-05-01,10553,244576.1501926661,393392.50077161717,318984.32548214163
2019-05-01,10706,738837.7632233526,1066801.074289746,902819.4187565492
2019-05-01,10523,321847.30839173147,525861.8469582613,423854.5776749964
2019-05-01,10533,702254.3594571648,1137900.891245152,920077.6253511584
2019-05-01,10504,880556.8251175692,1464031.6336812896,1172294.2293994294
2019-05-01,10547,311529.06550274714,427943.6237746693,369736.3446387082
2019-05-01,10590,201343.39684495673,791555.4098845525,496449.4033647546
2019-05-01,10607,499128.9078734383,648144.3961484182,573636.6520109283
2019-05-01,10595,522763.6915232735,641176.7307586314,581970.2111409524
2019-05-01,10506,731322.312416622,1165514.3816054638,948418.3470110429
2019-05-01,10507,353033.52840961557,652155.7633957323,502594.64590267395
2019-05-01,10502,486696.4413347313,769831.1323485997,628263.7868416655
2019-05-01,10576,742934.0634731527,873553.7395472892,808243.901510221
2019-05-01,10532,260654.5330503122,498816.4432089034,379735.4881296078
2019-05-01,10560,280271.52420929703,737535.1521254216,508903.3381673593
2019-05-01,10594,558261.1189633639,720690.9447369539,639476.0318501589
2019-05-01,10588,353483.7195985103,437944.29984759353,395714.0097230519
2019-05-01,10537,215020.50122124402,328390.45508225495,271705.47815174947
2019-05-01,10577,827170.0905872748,1301371.1805229222,1064270.6355550985
2019-05-01,10526,370184.81352320913,528996.868122041,449590.84082262503
2019-05-01,10546,584519.2595881072,869799.5688762683,727159.4142321878
2019-05-01,10518,471735.4331189785,657578.6656206306,564657.0493698046
2019-05-01,10501,455830.8372100113,732151.5190280218,593991.1781190166
2019-06-01,10701,382912.42023462843,571255.5091748048,477083.9647047166
2019-06-01,10583,899772.0889852515,1238834.0125410587,1069303.050763155
2019-06-01,10801,424604.10145648697,567657.8895898507,496130.9955231688
2019-06-01,10705,403502.7288932651,607055.1096915503,505278.9192924077
2019-06-01,10550,153029.00662172746,451179.39944453107,302104.2030331293
2019-06-01,10573,613758.008681144,794773.279553516,704265.64411733
2019-06-01,10704,414418.0259478785,578361.9365055868,496389.98122673266
2019-06-01,10562,376776.0109125403,500667.98595485877,438721.99843369954
2019-06-01,10710,453721.9549924199,595895.0429007575,524808.4989465887
2019-06-01,10598,390013.0060913637,530601.3913422818,460307.1987168228
2019-06-01,10708,942289.0905115837,1520446.2534653419,1231367.6719884628
2019-06-01,10566,258541.11953595816,416344.123834764,337442.6216853611
2019-06-01,10591,497815.87055692123,708233.788803844,603024.8296803826
2019-06-01,10552,489489.9506216692,782984.9220400664,636237.4363308678
2019-06-01,10543,629252.2120520133,981278.7089233624,805265.4604876878
2019-06-01,10605,758292.5294428108,992177.8439988744,875235.1867208426
2019-06-01,10703,371423.6249620453,521698.1427715398,446560.88386679254
2019-06-01,10805,463350.11356618354,843881.2966859143,653615.7051260489
2019-06-01,10603,454924.6502720519,551382.8668567021,503153.758564377
2019-06-01,10538,1136125.7558599934,1594858.2084825095,1365491.9821712514
2019-06-01,10567,340424.4358506992,502065.2319142702,421244.8338824847
2019-06-01,10580,1499856.504307015,1906498.5662715978,1703177.5352893064
2019-06-01,10549,627090.0524494672,977257.2528948867,802173.652672177
2019-06-01,10530,551961.288336073,752907.173328887,652434.23083248
2019-06-01,10606,574614.4855468922,738641.0587994406,656627.7721731664
2019-06-01,10520,423741.91333555494,643959.9663682631,533850.9398519091
2019-06-01,10804,661906.9796608627,844168.0129298494,753037.4962953561
2019-06-01,10528,911172.2992053446,1635551.8555946033,1273362.077399974
2019-06-01,10803,858941.4771008154,1254084.2299567189,1056512.8535287671
2019-06-01,10570,549720.0016031815,798369.688515227,674044.8450592043
2019-06-01,10707,566449.1473156032,760936.855702319,663693.0015089611
2019-06-01,10522,632627.8148250866,890982.8216431912,761805.3182341389
2019-06-01,10514,762939.8750829037,1280156.9355601966,1021548.4053215501
2019-06-01,10589,386064.2552044173,511875.61992703995,448969.9375657286
2019-06-01,10709,593590.06302022,829048.8655631291,711319.4642916746
2019-06-01,10536,562108.1854810135,790199.5707526286,676153.878116821
2019-06-01,10604,623100.0331153518,828913.5056248796,726006.7693701157
2019-06-01,10510,676433.2943898061,944664.5853619842,810548.9398758952
2019-06-01,10553,240368.43689364046,397423.760823461,318896.0988585507
2019-06-01,10706,732951.6721309025,1095580.6312198422,914266.1516753724
2019-06-01,10523,312251.1120708996,537419.6915192285,424835.40179506404
2019-06-01,10533,679194.7727792088,1162201.1149715197,920697.9438753643
2019-06-01,10504,868644.5967357885,1512773.5756129473,1190709.086174368
2019-06-01,10547,306082.5151922839,434572.0867514169,370327.3009718504
2019-06-01,10590,169418.6043263158,821703.1196373821,495560.86198184895
2019-06-01,10607,497180.85092369874,661428.6342225965,579304.7425731476
2019-06-01,10595,519448.33670311706,644662.3816729093,582055.3591880131
2019-06-01,10506,716292.8815662459,1195420.1677290252,955856.5246476356
2019-06-01,10507,335007.2542740246,665059.1345090491,500033.1943915369
2019-06-01,10502,467942.29987260385,781533.877209637,624738.0885411204
2019-06-01,10576,740394.2415288494,876093.5614915926,808243.901510221
2019-06-01,10532,237726.3957840362,500452.2089465878,369089.302365312
2019-06-01,10560,254885.40871306203,762741.7311713833,508813.5699422227
2019-06-01,10594,551748.6707565652,730872.7821057669,641310.726431166
2019-06-01,10588,351658.89293648273,439769.1300866127,395714.0115115477
2019-06-01,10537,211786.5829108433,336888.0536581441,274337.3182844937
2019-06-01,10577,816291.573999608,1312088.0180217493,1064189.7960106786
2019-06-01,10526,367097.1733693183,532084.5082759318,449590.84082262503
2019-06-01,10546,580655.5862674975,895265.1423641111,737960.3643158043
2019-06-01,10518,468125.25939616223,661188.8393434469,564657.0493698046
2019-06-01,10501,441281.76100436825,746008.2040619391,593644.9825331537
2019-07-01,10701,374664.7919751694,581996.3903730931,478330.5911741312
2019-07-01,10583,884072.7517913895,1255954.6866426226,1070013.7192170061
2019-07-01,10801,415267.9309435255,571929.852584587,493598.8917640562
2019-07-01,10705,395453.9517813804,618913.7351880218,507183.84348470106
2019-07-01,10550,138630.15236370525,465389.08286479954,302009.6176142524
2019-07-01,10573,611773.3279606252,810271.9388968573,711022.6334287412
2019-07-01,10704,409524.01327946386,589496.4227812397,499510.2180303518
2019-07-01,10562,372400.51206120633,508197.50442640024,440299.0082438033
2019-07-01,10710,448505.20229866303,604293.236769872,526399.2195342676
2019-07-01,10598,384118.0802422068,538450.403527167,461284.2418846869
2019-07-01,10708,937359.7974242773,1574267.1158352443,1255813.4566297608
2019-07-01,10566,254907.07992066548,427781.53031815274,341344.3051194091
2019-07-01,10591,486236.35199831746,717034.2181545359,601635.2850764267
2019-07-01,10552,483905.8141732584,805976.657841444,644941.2360073512
2019-07-01,10543,613894.6896171389,1001212.4012112078,807553.5454141734
2019-07-01,10605,756657.7017061429,1013116.892950438,884887.2973282904
2019-07-01,10703,365836.028575507,530636.0044242368,448236.0164998719
2019-07-01,10805,448589.2327117805,865568.1638450511,657078.6982784158
2019-07-01,10603,453144.4591287005,553163.0581144314,503153.75862156594
2019-07-01,10538,1125434.273713162,1628581.2634154584,1377007.7685643102
2019-07-01,10567,335163.33832934574,512434.5050987867,423798.92171406624
2019-07-01,10580,1490219.8885048293,1915999.3608973292,1703109.6247010792
2019-07-01,10549,616197.1717728697,1000566.1323242005,808381.6520485351
2019-07-01,10530,545630.2827090459,766140.9549518692,655885.6188304576
2019-07-01,10606,570216.3003233214,750155.3969292863,660185.8486263038
2019-07-01,10520,412543.14303404477,653950.8061780393,533246.974606042
2019-07-01,10804,657173.9277864883,849510.5642576367,753342.2460220625
2019-07-01,10528,882206.4063075797,1677170.3409649304,1279688.373636255
2019-07-01,10803,852698.5181387563,1286225.4023579366,1069461.9602483464
2019-07-01,10570,540293.0018416132,813065.9956667194,676679.4987541663
2019-07-01,10707,560166.4818828237,773431.9961499806,666799.2390164022
2019-07-01,10522,622582.9874280053,906169.0482340769,764376.0178310411
2019-07-01,10514,747524.9203046695,1317922.8961671607,1032723.9082359151
2019-07-01,10589,382919.49023625744,515146.5091733659,449032.99970481166
2019-07-01,10709,583409.0492999713,841860.0904388843,712634.5698694278
2019-07-01,10536,553619.6723123608,803659.138276616,678639.4052944884
2019-07-01,10604,619102.6832910973,844918.7562010725,732010.7197460849
2019-07-01,10510,669405.8604747612,963765.2113916584,816585.5359332098
2019-07-01,10553,236342.52935530903,401312.8956556337,318827.71250547137
2019-07-01,10706,726502.3367345517,1124933.571501745,925717.9541181483
2019-07-01,10523,302302.98393373546,549323.515343409,425813.2496385723
2019-07-01,10533,655335.522079967,1187301.0027344907,921318.2624072288
2019-07-01,10504,855739.5902829606,1562476.1436274473,1209107.866955204
2019-07-01,10547,300439.73401308816,441401.33258020924,370920.5332966487
2019-07-01,10590,136480.69297310116,852862.5905101526,494671.6417416269
2019-07-01,10607,495180.24346972187,675101.9858507288,585141.1146602253
2019-07-01,10595,516248.83655564336,647994.3427870477,582121.5896713455
2019-07-01,10506,700512.5068039349,1226056.5681269176,963284.5374654263
2019-07-01,10507,316472.57738446794,678495.7526964337,497484.1650404508
2019-07-01,10502,448679.6825102673,793746.9617994442,621213.3221548557
2019-07-01,10576,737946.1222085431,878541.6808118988,808243.901510221
2019-07-01,10532,214439.0718394406,502548.77223317267,358493.92203630664
2019-07-01,10560,228630.66377844173,788816.9396557304,508723.80171708605
2019-07-01,10594,544916.2363886352,741265.8504831424,643091.0434358888
2019-07-01,10588,349906.5692808197,441521.4555674709,395714.0124241453
2019-07-01,10537,208528.6439360003,345704.413993782,277116.52896489116
2019-07-01,10577,805983.7460031859,1322268.6190954405,1064126.1825493132
2019-07-01,10526,364121.0030532813,535060.6785919687,449590.84082262503
2019-07-01,10546,576183.1833921804,921118.863271802,748651.0233319912
2019-07-01,10518,464645.3191359715,664668.7796036376,564657.0493698046
2019-07-01,10501,426389.8438858838,760375.6330877108,593382.7384867973
2019-08-01,10701,366118.41368569166,593036.024774763,479577.21923022735
2019-08-01,10583,867814.4860159506,1273500.2233067884,1070657.3546613695
2019-08-01,10801,405849.76049278,576595.7403564574,491222.7504246187
2019-08-01,10705,387098.8667013202,631075.0680133332,509086.96735732676
2019-08-01,10550,123790.20918853581,480021.49139377545,301905.8502911556
2019-08-01,10573,609538.410919387,826034.8838355379,717786.6473774625
2019-08-01,10704,404384.6337385242,600875.5786291413,502630.1061838328
2019-08-01,10562,367857.3072937575,515909.26165313885,441883.2844734482
2019-08-01,10710,443096.2375474402,612891.6396747592,527993.9386110997
2019-08-01,10598,378011.9999793835,546509.5886642676,462260.79432182555
2019-08-01,10708,931499.0804308422,1629019.4021421394,1280259.2412864908
2019-08-01,10566,251044.1149538669,439443.8262993974,345243.97062663216
2019-08-01,10591,474347.3176956321,726131.9680592427,600239.6428774374
2019-08-01,10552,477862.075703454,829381.951069843,653622.0133866485
2019-08-01,10543,597986.2717753646,1021699.5012243269,809842.8864998458
2019-08-01,10605,754643.4805712875,1034371.0632274698,894507.2718993786
2019-08-01,10703,360031.21009554295,539782.0401246026,449906.6251100728
2019-08-01,10805,433257.43014874164,887840.4987736663,660548.964461204
2019-08-01,10603,451425.49569913035,554882.0215765485,503153.7586378394
2019-08-01,10538,1113981.3783391945,1662927.4058457913,1388454.392092493
2019-08-01,10567,329663.75009852723,523033.88800653775,426348.8190525325
2019-08-01,10580,1480975.8130148405,1925144.3632095295,1703060.088112185
2019-08-01,10549,604781.5294001955,1024397.2539009599,814589.3916505777
2019-08-01,10530,538997.7984651481,779673.8185564142,659335.8085107811
2019-08-01,10606,565577.6776324516,761913.0563354538,663745.3669839527
2019-08-01,10520,401022.1145718143,664255.8131440581,532638.9638579362
2019-08-01,10804,652558.2621664703,854623.7163485773,753590.9892575238
2019-08-01,10528,852169.2950234754,1719860.0300419875,1286014.6625327314
2019-08-01,10803,845907.2590229379,1318976.8862384188,1082442.0726306783
2019-08-01,10570,530492.2167411835,828123.3943108523,679307.8055260179
2019-08-01,10707,553565.0077733102,786196.5996615142,669880.8037174122
2019-08-01,10522,612148.6740723049,921736.7334600004,766942.7037661526
2019-08-01,10514,731257.2870944145,1356541.5352061458,1043899.4111502802
2019-08-01,10589,379885.61526811635,518275.71171489614,449080.66349150625
2019-08-01,10709,572877.0287520147,855023.0706666119,713950.0497093133
2019-08-01,10536,544815.4457310324,817448.8533318776,681132.149531455
2019-08-01,10604,614797.0740587936,861226.5267974563,738011.800428125
2019-08-01,10510,661973.3463832815,983259.5128382747,822616.4296107781
2019-08-01,10553,232480.89283903668,405068.51669412886,318774.70476658276
2019-08-01,10706,719503.384768266,1154840.5696076953,937171.9771879807
2019-08-01,10523,292015.0364229996,561558.4146612686,426786.7255421341
2019-08-01,10533,630701.8916130412,1213175.2702596365,921938.5809363388
2019-08-01,10504,841910.7787136384,1613146.506405219,1227528.6425594287
2019-08-01,10547,294604.7061767211,448418.30323359655,371511.5047051588
2019-08-01,10590,102557.82165926619,885006.8237867919,493782.322723029
2019-08-01,10607,492947.6229872515,689032.1181344059,590989.8705608287
2019-08-01,10595,513158.70528764935,651187.5058232117,582173.1055554305
2019-08-01,10506,684026.4975267074,1257410.0172530701,970718.2573898887
2019-08-01,10507,297416.14552670857,692400.3383155224,494908.2419211155
2019-08-01,10502,428923.6992741592,806452.8768174199,617688.2880457896
2019-08-01,10576,735580.4362067614,880907.3668136805,808243.901510221
2019-08-01,10532,190770.0373750829,505031.02840649773,347900.5328907903
2019-08-01,10560,201535.2083205504,815732.8586633485,508634.03349194943
2019-08-01,10594,537837.2609895278,751889.427386345,644863.3441879364
2019-08-01,10588,348218.78679874545,443209.238980869,395714.0128898072
2019-08-01,10537,205159.40902858603,354780.8975499385,279970.15328926226
2019-08-01,10577,796160.4395022406,1331998.0171654583,1064079.2283338495
2019-08-01,10526,361245.0363566567,537936.6452885934,449590.84082262503
2019-08-01,10546,571143.9102977439,947350.0791690418,759246.9947333928
2019-08-01,10518,461282.4591978739,668031.6395417352,564657.0493698046
2019-08-01,10501,411155.8442344424,775321.2110918968,593238.5276631695
2019-09-01,10701,357282.1123528405,604365.5732155091,480823.8427841748
2019-09-01,10583,850984.4527814414,1291462.2298891328,1071223.341335287
2019-09-01,10801,396249.8330562069,581498.3995904652,488874.1163233361
2019-09-01,10705,378448.4053230366,643531.6670945175,510990.03620877705
2019-09-01,10550,108529.90781996978,495080.86098255904,301805.3844012644
2019-09-01,10573,607065.425286578,842074.1117293925,724569.7685079853
2019-09-01,10704,399007.4560360099,612492.5473012858,505750.00166864786
2019-09-01,10562,363165.82725730323,523807.9892262845,443486.90824179386
2019-09-01,10710,437484.0954260139,621686.9838123161,529585.539619165
2019-09-01,10598,371701.6610192404,554772.5820310107,463237.1215251255
2019-09-01,10708,924734.7013555686,1684675.3505208297,1304705.0259381991
2019-09-01,10566,246961.10768076396,451324.3395252498,349142.72360300686
2019-09-01,10591,462145.6463127906,735501.3955172898,598823.5209150402
2019-09-01,10552,471366.8402320387,853192.993086087,662279.9166590628
2019-09-01,10543,581541.9610456682,1042722.7905719499,812132.3758088091
2019-09-01,10605,752311.2692926268,1055965.6886567546,904138.4789746907
2019-09-01,10703,354035.11965572194,549155.618874684,451595.36926520296
2019-09-01,10805,417299.45056968817,910614.7359801438,663957.0932749159
2019-09-01,10603,449761.8459771978,556545.6713077424,503153.7586424701
2019-09-01,10538,1101920.3267503125,1697966.5444833413,1399943.4356168269
2019-09-01,10567,323938.2418414897,533860.1646746643,428899.203258077
2019-09-01,10580,1472084.3987063728,1933963.509738551,1703023.954222462
2019-09-01,10549,592861.7525434733,1048736.7872680605,820799.2699057669
2019-09-01,10530,532073.1769760303,793494.1219279104,662783.6494519704
2019-09-01,10606,560706.256553045,773905.814770475,667306.03566176
2019-09-01,10520,389155.08894221066,674806.8800188613,531980.984480536
2019-09-01,10804,648059.5275639086,859528.5100346564,753794.0187992825
2019-09-01,10528,821096.7149911618,1763601.414582745,1292349.0647869534
2019-09-01,10803,838576.9782322819,1352312.4850867484,1095444.731659515
2019-09-01,10570,520341.1482408802,843535.9877122414,681938.5679765608
2019-09-01,10707,546688.3649367425,799236.9840664701,672962.6745016063
2019-09-01,10522,601341.5650988164,937678.4613759156,769510.013237366
2019-09-01,10514,714162.6762211886,1395987.1519081015,1055074.914064645
2019-09-01,10589,376955.38115635526,521277.99655614723,449116.68885625125
2019-09-01,10709,562003.8573866242,868526.9464717815,715265.4019292028
2019-09-01,10536,535732.32681698,831567.9743877216,683650.1506023508
2019-09-01,10604,610193.7004319015,877827.6654015211,744010.6829167113
2019-09-01,10510,654154.055052693,1003138.7600892177,828646.4075709553
2019-09-01,10553,228768.0695098515,408699.1651413506,318733.61732560105
2019-09-01,10706,711967.0617260069,1185282.9502886673,948625.0060073371
2019-09-01,10523,281407.0567148647,574113.6518538417,427760.3542843532
2019-09-01,10533,605316.9108486193,1239800.8880842593,922558.8994664394
2019-09-01,10504,827180.2398360715,1664760.156934457,1245970.1983852643
2019-09-01,10547,288585.26905526343,455616.0684339151,372100.66874458926
2019-09-01,10590,67678.0064714271,918108.4845753079,492893.2455233675
2019-09-01,10607,490365.28936301183,703095.9616674454,596730.6255152286
2019-09-01,10595,510171.33528796857,654255.0167543647,582213.1760211666
2019-09-01,10506,666869.1455854255,1289449.3816094012,978159.2635974134
2019-09-01,10507,277880.63901864726,706751.4367879995,492316.03790332336
2019-09-01,10502,408688.99927140283,819637.2870962652,614163.143183834
2019-09-01,10576,733289.3779304747,883198.4250899672,808243.901510221
2019-09-01,10532,166707.75932787865,507850.15718315885,337278.95825551875
2019-09-01,10560,173624.4299750643,843464.1005585613,508544.2652668128
2019-09-01,10594,530543.0775217764,762795.1249948338,646669.1012583051
2019-09-01,10588,346588.92422418174,444839.10203064984,395714.0131274158
2019-09-01,10537,201504.6017153203,363948.6020426773,282726.6018789988
2019-09-01,10577,786749.9780369338,1341343.6548968877,1064046.8164669108
2019-09-01,10526,358459.78593374375,540721.8957115063,449590.84082262503
2019-09-01,10546,565702.3846217319,974048.8569780188,769875.6207998754
2019-09-01,10518,458025.60184111237,671288.4968984968,564657.0493698046
2019-09-01,10501,395475.54581267305,790734.0274348146,593104.7866237438
2019-10-01,10701,348163.98949609895,615976.9483507457,482070.46892342233
2019-10-01,10583,833668.4630547779,1309897.9076624536,1071783.1853586158
2019-10-01,10801,386379.01066071214,586483.4027340089,486431.2066973605
2019-10-01,10705,369511.21957551944,656276.4368444791,512893.82820999925
2019-10-01,10550,92867.25030016957,510555.80783477065,301711.5290674701
2019-10-01,10573,604337.4172184803,858365.3094897815,731351.3633541309
2019-10-01,10704,393398.9936414595,624341.0684383336,508870.03103989654
2019-10-01,10562,358305.35815645393,531877.068832244,445091.213494349
2019-10-01,10710,431668.84123139095,630676.5839763215,531172.7126038562
2019-10-01,10598,365193.21466031694,563233.9594266379,464213.5870434774
2019-10-01,10708,917092.0800252028,1741209.5411578806,1329150.8105915417
2019-10-01,10566,242666.01220960892,463418.1237586398,353042.06798412435
2019-10-01,10591,449650.0667832722,745162.115271508,597406.0910273901
2019-10-01,10552,464458.2938843376,877418.5380435851,670938.4159639614
2019-10-01,10543,564575.7854537454,1064266.7732105572,814421.2793321513
2019-10-01,10605,749682.1456668552,1077900.6165845196,913791.3811256874
2019-10-01,10703,347834.8397801936,558745.8590404819,453290.34941033775
2019-10-01,10805,400786.14076796506,933869.8998176742,667328.0202928196
2019-10-01,10603,448148.4908087774,558159.0264787982,503153.7586437878
2019-10-01,10538,1089289.6598808179,1733686.3334054393,1411487.9966431286
2019-10-01,10567,317991.37515763997,544912.5931931428,431451.9841753914
2019-10-01,10580,1463511.2889025584,1942483.9046501834,1702997.596776371
2019-10-01,10549,580449.4197475836,1073570.1310062604,827009.775376922
2019-10-01,10530,524867.5439674599,807594.8608129717,666231.2023902158
2019-10-01,10606,555606.581574828,786126.1408282203,670866.3612015242
2019-10-01,10520,376977.9392893424,685643.0563799911,531310.4978346667
2019-10-01,10804,643675.7845953552,864243.6870999818,753959.7358476685
2019-10-01,10528,789007.1568540025,1808362.001880531,1298684.5793672667
2019-10-01,10803,830683.5915941095,1386188.6949452667,1108436.1432696881
2019-10-01,10570,509849.50051404454,859297.1472903421,684573.3239021933
2019-10-01,10707,539563.3879650685,812554.8041469741,676059.0960560213
2019-10-01,10522,590172.6308088696,953985.875381819,772079.2530953443
2019-10-01,10514,696264.595363387,1436236.238594633,1066250.41697901
2019-10-01,10589,374121.7359968284,524166.0992816802,449143.9176392543
2019-10-01,10709,550798.9564873461,882362.1726496458,716580.564568496
2019-10-01,10536,526340.1089997776,846001.0832414418,686170.5961206097
2019-10-01,10604,605303.8942123936,894716.2350414256,750010.0646269096
2019-10-01,10510,645961.7783624071,1023395.7290707664,834678.7537165867
2019-10-01,10553,225190.4425705893,412213.0965570483,318701.7695638188
2019-10-01,10706,703907.8682681845,1216245.5664942542,960076.7173812194
2019-10-01,10523,270490.31117833575,586982.4045884551,428736.35788339545
2019-10-01,10533,579201.6706423999,1267156.7653499676,923179.2179961838
2019-10-01,10504,811551.8477168612,1717276.684852144,1264414.2662845026
2019-10-01,10547,282388.16335349577,462992.7922499245,372690.47780171013
2019-10-01,10590,31868.31200676813,952140.3159113561,492004.31395906216
2019-10-01,10607,487560.14653833327,717370.776215635,602465.4613769841
2019-10-01,10595,507280.2220273667,657208.4658266421,582244.3439270044
2019-10-01,10506,649051.381673396,1322147.855459324,985599.6185663601
2019-10-01,10507,257905.43316986714,721562.6225402851,489734.0278550761
2019-10-01,10502,387989.097502553,833287.2580928648,610638.1777977089
2019-10-01,10576,731066.3010018714,885421.5020185706,808243.901510221
2019-10-01,10532,142275.92103884055,511020.6330268285,326648.27703283454
2019-10-01,10560,144921.54616441432,871987.447918938,508454.4970416762
2019-10-01,10594,523003.319637339,773968.0766709096,648485.6981541243
2019-10-01,10588,345011.41121438215,446416.6152829337,395714.0132486579
2019-10-01,10537,197631.78438429677,373240.73359449673,285436.25898939674
2019-10-01,10577,777693.8134576774,1350358.5374486882,1064026.1754531828
2019-10-01,10526,355757.17328489386,543424.5083603562,449590.84082262503
2019-10-01,10546,559908.432980568,1001237.4776144197,780572.9552974938
2019-10-01,10518,454865.31329229346,674448.7854473157,564657.0493698046
2019-10-01,10501,379303.9072835734,806499.1578682007,592901.532575887
2019-11-01,10701,338771.4974457802,627862.6913467605,483317.09439627035
2019-11-01,10583,815936.1954932237,1328833.2405623775,1072384.7180278006
2019-11-01,10801,376269.6128085102,591576.8226889938,483923.217748752
2019-11-01,10705,360294.001190724,669301.632890984,514797.81704085396
2019-11-01,10550,76811.53718210364,526427.3167714066,301619.4269767551
2019-11-01,10573,601354.8428441591,874889.0079203083,738121.9253822337
2019-11-01,10704,387565.0344417719,636415.1417279982,511990.08808488504
2019-11-01,10562,353265.0627646749,540103.110524001,446684.0866443379
2019-11-01,10710,425661.63745667797,639856.0302397081,532758.833848193
2019-11-01,10598,358491.6255788143,571888.7659781921,465190.1957785032
2019-11-01,10708,908594.605922893,1798598.5845658118,1353596.5952443525
2019-11-01,10566,238163.9005068063,475720.22223260324,356942.0613697048
2019-11-01,10591,436877.65317694645,755123.0142797582,596000.3337283523
2019-11-01,10552,457162.97682615276,902056.035249925,679609.5060380389
2019-11-01,10543,547102.6454928285,1086318.574989665,816710.6102412468
2019-11-01,10605,746740.5432073768,1100151.208341793,923445.8757745848
2019-11-01,10703,341420.3234885554,568531.4728460114,454975.8981672834
2019-11-01,10805,383804.91465663485,957632.4282594421,670718.6714580385
2019-11-01,10603,446581.12708801404,559726.3902003116,503153.7586441628
2019-11-01,10538,1076037.2266719264,1770020.5339310963,1423028.8803015114
2019-11-01,10567,311825.3517683958,556184.7816735053,434005.06672095053
2019-11-01,10580,1455226.7867782242,1950729.9545086124,1702978.3706434183
2019-11-01,10549,567555.172661607,1098883.8067984455,833219.4897300262
2019-11-01,10530,517389.02359234093,821970.5498328449,669679.7867125929
2019-11-01,10606,550283.7015480883,798568.4242276188,674426.0628878536
2019-11-01,10520,364527.24037826876,696806.6878185221,530666.9640983954
2019-11-01,10804,639404.0699497097,868785.9253344311,754094.9976420704
2019-11-01,10528,755923.132192563,1854109.9274786978,1305016.5298356304
2019-11-01,10803,822236.6622047247,1420590.1928387224,1121413.4275217236
2019-11-01,10570,499019.5573905352,875396.3476909522,687207.9525407437
2019-11-01,10707,532184.1574107512,826138.0160222066,679161.0867164789
2019-11-01,10522,578648.9937664651,970648.3822363903,774648.6880014277
2019-11-01,10514,677584.6544674604,1477267.1853192896,1077425.919893375
2019-11-01,10589,371377.9674788788,526951.02805597,449164.4977674244
2019-11-01,10709,539271.0205830197,896520.3991328747,717895.7098579472
2019-11-01,10536,516619.25885427045,860732.6204791162,688675.9396666933
2019-11-01,10604,600135.4637862926,911885.7697748444,756010.6167805685
2019-11-01,10510,637404.055016223,1044020.4113007869,840712.2331585049
2019-11-01,10553,221736.01378977532,415618.15356402367,318677.0836768995
2019-11-01,10706,695340.7199851552,1247715.7366522974,971528.2283187263
2019-11-01,10523,259268.38835670945,600157.7254686826,429713.056912696
2019-11-01,10533,552375.5807028941,1295223.4923492186,923799.5365260564
2019-11-01,10504,795038.1018763431,1770662.4862425132,1282850.2940594282
2019-11-01,10547,276017.3065251609,470545.484678134,373281.39560164744
2019-11-01,10590,-4846.630680198956,987077.3184240607,491115.3438719309
2019-11-01,10607,484615.22954711574,731923.9166271228,608269.5730871193
2019-11-01,10595,504479.1040675884,660058.07028821,582268.5871778992
2019-11-01,10506,630580.6202146073,1355491.1366817097,993035.8784481585
2019-11-01,10507,237495.04653812197,736834.8159355879,487164.9312368549
2019-11-01,10502,366836.06032385596,847390.1584630244,607113.1093934402
2019-11-01,10576,728905.4906653719,887582.31235507,808243.901510221
2019-11-01,10532,117500.63453109481,514561.29920060677,316030.9668658508
2019-11-01,10560,115447.8968669463,901281.5607661328,508364.7288165396
2019-11-01,10594,515201.9034923129,785363.5331863924,650282.7183393526
2019-11-01,10588,343481.5121200515,447946.5145009943,395714.0133105229
2019-11-01,10537,193660.96498533693,382758.94510862423,288209.9550469806
2019-11-01,10577,768944.7565424304,1359084.1625784445,1064014.4595604374
2019-11-01,10526,353130.25217626314,546051.4294689869,449590.84082262503
2019-11-01,10546,553696.1116212306,1028854.1685668384,791275.1400940345
2019-11-01,10518,451793.481201137,677520.617538472,564657.0493698046
2019-11-01,10501,362694.87918351113,822613.021272682,592653.9502280966
2019-12-01,10701,329111.5291929409,640015.9102395915,484563.7197162662
2019-12-01,10583,797789.9457436807,1348238.2735889263,1073014.1096663035
2019-12-01,10801,366005.8468843107,596891.220130605,481448.5335074579
2019-12-01,10705,350803.20007303124,682599.9149636196,516701.5575183254
2019-12-01,10550,60368.29430073651,542681.2120363571,301524.7531685468
2019-12-01,10573,598136.3203335707,891647.5475068353,744891.933920203
2019-12-01,10704,381511.0531317445,648709.1481697293,515110.1006507369
2019-12-01,10562,348060.0166739378,548487.1268691315,448273.5717715346
2019-12-01,10710,419474.1262743836,649219.6746056809,534346.9004400322
